,0,1,2
110,"اعمل ايه عشان انسي يا جماعه
بجد، اتمني من اخوتي بلاش ينشروا فيديوهات عن الاكلات الصينيه 
وخصوصا الكلاب الحيه اللي ب… https://t.co/qPxoP3YyiB",DIAL_EGY,0.9875473
111,انا فعلا شايفة ان مافيش حاجة بتحصل في الدنيا من غير سبب وفكرة انه ليه يبقي فيه وباء يموت ناس في العالم كله و يخلي ك… https://t.co/YvDJdR2sSF,DIAL_EGY,0.997147
112,"@DrShdeeddAwy دا العلاج الفعال لمصابى كورونا 
دا كدا الكل هيتمنى كورونا لو كان العلاج هو دا 😂😂🙃",DIAL_EGY,0.99095106
113,RT @GangAndBuddies: افتكر السبب هو ان معظمهم على النت مجهولين لأسباب اجتماعية او عائلية او دينية و ده زرع عندهم ثقافة عدم اهتمام انتقلت للي…,DIAL_EGY,0.9484284
114,"-تسلمي يا بنتي دا أنا بقالي ٧٠٠٠ سنه هنا فالشمس محدش اداني بق مياه ، 
بس قوليلي القمر منييين ؟
-الصين 
-....... https://t.co/AxoJl5DnkP",DIAL_EGY,0.99354136
115,@M__albugaily طيب فى اى واحد مصرى دخل بلدك مصاب بكورونا او داخل بلدك أعلن عنه لو راجل وقول مصرى بالكويت مصاب بكورون… https://t.co/cfD7wmr6wg,DIAL_EGY,0.92757314
116,"كفاية علي قطر عشان الحسد 
يعني حسدوها علي كاس العالم وقاطعوها بسببها 
ناقص ايه تاني في الحسد https://t.co/LwnEOpKepP",DIAL_EGY,0.9314773
117,"@Sameh_omar خايف اقول ان ده تمهيد لقرار تاني اخطر..
وهيكون بسبب فيروس كورونا برضه..
بس ربنا يستر وميطلعش..",DIAL_EGY,0.9969503
118,@elmajdlawy مش بينا الكورونا,DIAL_EGY,0.91035914
119,"أكيد اللي قال كده له أسهم كبيرة في شركة السجائر 👌 زي بالظبط الجملة المكتوبة علي علب السجائر "" التدخين يدمر الصحة و… https://t.co/hmwEsKfjlB",DIAL_EGY,0.97878736
120,الناس بتلبس كمامات غلط انا بقيت اشوف ناس كتير لابسه كمامات مضاده للاتربه دي مش بتفيدك من اي حاجه غير الاتربه الي ان… https://t.co/TN66aRXVeO,DIAL_EGY,0.9911902
121,"مركز العزل ااصحي فيحطاب في انتظارك 

لو ما غسلت يديك قبل تدخل بيتك 

اتذكر الكلام دا كويس",DIAL_EGY,0.9465421
